AID,Author_Name,IID,Institute_Name,RelationshipType
2955, A. Tedeschi,769,"Open University, Milton Keynes, UK; Open University, Milton Keynes, UK; Deep Blue, Rome, Italy; Universiteit Twente, Enschede, Overijssel, NL; Open University, Milton Keynes, UK",AffiliatedWith
3521, V. N. L. Franqueira,769,"Open University, Milton Keynes, UK; Open University, Milton Keynes, UK; Deep Blue, Rome, Italy; Universiteit Twente, Enschede, Overijssel, NL; Open University, Milton Keynes, UK",AffiliatedWith
2129, B. Nuseibeh,769,"Open University, Milton Keynes, UK; Open University, Milton Keynes, UK; Deep Blue, Rome, Italy; Universiteit Twente, Enschede, Overijssel, NL; Open University, Milton Keynes, UK",AffiliatedWith
548,S. Liaskos,770,"School of Information Technology, York University, Toronto, ONT, Canada; Chair of Business Information Systems and Electronic Government, University of Potsdam, Potsdam, Germany",AffiliatedWith
2001, V. Rogozhkin,770,"School of Information Technology, York University, Toronto, ONT, Canada; Chair of Business Information Systems and Electronic Government, University of Potsdam, Potsdam, Germany",AffiliatedWith
560,K. Welsh,771,"School of Computing & Communications, Lancaster University, Lancaster, UK; School of Computing & Communications, Lancaster University, Lancaster, UK; INRIA Paris-Rocquencourt, Le Chesnay, France",AffiliatedWith
1585, P. Sawyer,771,"School of Computing & Communications, Lancaster University, Lancaster, UK; School of Computing & Communications, Lancaster University, Lancaster, UK; INRIA Paris-Rocquencourt, Le Chesnay, France",AffiliatedWith
1647, N. Bencomo,771,"School of Computing & Communications, Lancaster University, Lancaster, UK; School of Computing & Communications, Lancaster University, Lancaster, UK; INRIA Paris-Rocquencourt, Le Chesnay, France",AffiliatedWith
603,R. Gacitua,772,"Computing Department, InfoLab21, Lancaster University, Lancaster, UK; Computing Department, InfoLab21, Lancaster University, Lancaster, UK; Dipartimento di Informatica, Università di Pisa, Italy",AffiliatedWith
1585, P. Sawyer,772,"Computing Department, InfoLab21, Lancaster University, Lancaster, UK; Computing Department, InfoLab21, Lancaster University, Lancaster, UK; Dipartimento di Informatica, Università di Pisa, Italy",AffiliatedWith
1994, V. Gervasi,772,"Computing Department, InfoLab21, Lancaster University, Lancaster, UK; Computing Department, InfoLab21, Lancaster University, Lancaster, UK; Dipartimento di Informatica, Università di Pisa, Italy",AffiliatedWith
604,I. Menzel,773,"Corporate Sector Research & Advance Engineering, Robert Bosch GmbH, Schwieberdingen, Germany; Corporate Sector Research & Advance Engineering, Robert Bosch GmbH, Schwieberdingen, Germany; Fraunhofer IESE, Kaiserslautern, Germany; Fraunhofer IESE, Kaiserslautern, Germany",AffiliatedWith
2002, M. Mueller,773,"Corporate Sector Research & Advance Engineering, Robert Bosch GmbH, Schwieberdingen, Germany; Corporate Sector Research & Advance Engineering, Robert Bosch GmbH, Schwieberdingen, Germany; Fraunhofer IESE, Kaiserslautern, Germany; Fraunhofer IESE, Kaiserslautern, Germany",AffiliatedWith
2956, A. Gross,773,"Corporate Sector Research & Advance Engineering, Robert Bosch GmbH, Schwieberdingen, Germany; Corporate Sector Research & Advance Engineering, Robert Bosch GmbH, Schwieberdingen, Germany; Fraunhofer IESE, Kaiserslautern, Germany; Fraunhofer IESE, Kaiserslautern, Germany",AffiliatedWith
1959, J. Doerr,773,"Corporate Sector Research & Advance Engineering, Robert Bosch GmbH, Schwieberdingen, Germany; Corporate Sector Research & Advance Engineering, Robert Bosch GmbH, Schwieberdingen, Germany; Fraunhofer IESE, Kaiserslautern, Germany; Fraunhofer IESE, Kaiserslautern, Germany",AffiliatedWith
2003, A. de Roeck,677,"Department of Computing, Open University, UK; Department of Computing, Open University, UK; Department of Computer Science, University of Pisa, Italy; Department of Computing, Open University, UK; Department of Computing, Open University, UK",AffiliatedWith
272,N. Seyff,774,"Centre of HCI Design, City University of London, London, UK; Centre of HCI Design, City University of London, London, UK; Centre of HCI Design, City University of London, London, UK",AffiliatedWith
2004, F. Graf,774,"Centre of HCI Design, City University of London, London, UK; Centre of HCI Design, City University of London, London, UK; Centre of HCI Design, City University of London, London, UK",AffiliatedWith
1905, N. Maiden,774,"Centre of HCI Design, City University of London, London, UK; Centre of HCI Design, City University of London, London, UK; Centre of HCI Design, City University of London, London, UK",AffiliatedWith
605,J. D. Young,775,"Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA",AffiliatedWith
1955, A. I. Anton,775,"Department of Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, North Carolina State University, Raleigh, NC, USA",AffiliatedWith
489,N. Maiden,776,"Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK",AffiliatedWith
2005, S. Jones,776,"Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK",AffiliatedWith
2957, K. Karlsen,776,"Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK",AffiliatedWith
3522, R. Neill,776,"Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK",AffiliatedWith
3693, K. Zachos,776,"Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK",AffiliatedWith
3774, A. Milne,776,"Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK; Centre of Creativity in Professional Practice, City University of London, London, UK",AffiliatedWith
606,P. Clements,777,"Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA",AffiliatedWith
2006, L. Bass,777,"Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, USA",AffiliatedWith
607,R. Ferrari,778,"University of Western Ontario, London, Canada; University of Western Ontario, London, Canada; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany",AffiliatedWith
2007, N. H. Madhavji,778,"University of Western Ontario, London, Canada; University of Western Ontario, London, Canada; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany",AffiliatedWith
2958, O. Sudmann,778,"University of Western Ontario, London, Canada; University of Western Ontario, London, Canada; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany",AffiliatedWith
3523, C. Henke,778,"University of Western Ontario, London, Canada; University of Western Ontario, London, Canada; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany",AffiliatedWith
3694, J. Geisler,778,"University of Western Ontario, London, Canada; University of Western Ontario, London, Canada; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany",AffiliatedWith
3775, W. Schafer,778,"University of Western Ontario, London, Canada; University of Western Ontario, London, Canada; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany; University of Paderborn, Paderborn, Germany",AffiliatedWith
608,S. Jantunen,779,"Technology Business Research Center, Lappeenranta University of Technology, Lappeeranta, Finland; Thomas J. Watson School of Engineering, Binghamton University, USA; Tekla Corporation, Espoo, Finland",AffiliatedWith
2008, D. C. Gause,779,"Technology Business Research Center, Lappeenranta University of Technology, Lappeeranta, Finland; Thomas J. Watson School of Engineering, Binghamton University, USA; Tekla Corporation, Espoo, Finland",AffiliatedWith
2959, R. Wessman,779,"Technology Business Research Center, Lappeenranta University of Technology, Lappeeranta, Finland; Thomas J. Watson School of Engineering, Binghamton University, USA; Tekla Corporation, Espoo, Finland",AffiliatedWith
597,P. Sawyer,780,"Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Department of Computer Science, University College London, London, UK; Department of Computer Science, University College London, London, UK",AffiliatedWith
1647, N. Bencomo,780,"Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Department of Computer Science, University College London, London, UK; Department of Computer Science, University College London, London, UK",AffiliatedWith
2038, J. Whittle,780,"Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Department of Computer Science, University College London, London, UK; Department of Computer Science, University College London, London, UK",AffiliatedWith
1580, E. Letier,780,"Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Department of Computer Science, University College London, London, UK; Department of Computer Science, University College London, London, UK",AffiliatedWith
2210, A. Finkelstein,780,"Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Computing Department, Lancaster University, Lancaster, UK; Department of Computer Science, University College London, London, UK; Department of Computer Science, University College London, London, UK",AffiliatedWith
609,X. Peng,781,"School of Computer Science, Fudan University, Shanghai, China; School of Computer Science, Fudan University, Shanghai, China; Department of Computing, Open University, Milton Keynes, UK; School of Computer Science, Fudan University, Shanghai, China",AffiliatedWith
